date,temperature,rainfall,solar_rad,wind
20240709,33.63,3.44,22.36,1.56
20240710,36.44,0.00,26.53,3.52
20240711,33.85,15.66,23.93,2.93
20240712,33.60,0.00,24.97,4.32
20240713,27.73,0.00,23.51,3.18
20240714,33.23,0.00,20.26,3.96
20240715,28.15,0.00,22.34,2.48
20240716,22.66,1.89,22.58,4.40
20240717,33.56,0.00,18.88,2.60
20240818,30.80,0.00,20.83,3.79
20240819,27.58,0.00,21.21,2.97
20240820,29.29,0.00,24.91,3.70
20240821,34.93,0.00,23.26,4.27
20240822,35.08,0.00,20.18,3.58
20240823,33.40,0.00,22.18,5.07
20240824,23.34,0.00,21.31,3.99
20240825,30.74,13.49,20.00,4.91
20240826,24.27,0.00,24.14,3.85
20240827,28.58,0.00,20.40,5.51
20240828,33.07,0.00,22.21,4.08
20240801,34.60,0.00,19.75,3.30
20240802,26.20,0.00,21.65,3.03
20240803,29.60,0.00,22.85,3.68
20240804,28.04,0.00,19.38,5.06
20240805,28.26,0.00,18.84,4.38
20240806,31.61,0.00,22.79,4.10
20240807,30.12,0.00,21.56,3.73
20240808,26.52,0.00,20.17,2.43
20240809,21.78,0.00,19.24,5.78
20240810,30.03,0.00,21.72,3.61
20240811,27.64,0.00,17.96,2.24
20240812,23.19,0.00,20.33,1.61
20240813,34.83,0.00,20.59,3.82
20240814,30.06,0.00,19.28,3.65
20240815,31.65,0.00,19.90,2.10
20240816,24.61,0.00,21.70,4.95
20240817,25.57,0.00,18.17,2.60
20240818,27.97,0.00,19.59,1.23
20240819,31.94,0.00,21.05,4.89
20240820,39.55,0.00,17.84,3.63
20240921,28.80,0.00,20.92,3.10
20240922,26.98,0.00,20.07,4.00
20240923,20.50,0.00,16.49,2.60
20240924,23.65,0.00,19.54,4.11
20240925,20.51,0.00,20.31,4.43
20240926,26.89,0.00,19.28,3.29
20240927,20.54,0.00,18.94,4.70
20240928,33.46,0.00,18.73,3.41
20240901,26.29,0.00,15.39,3.65
20240902,23.81,0.00,18.74,1.41
20240903,18.75,0.00,18.38,2.65
20240904,25.12,0.00,16.11,2.85
20240905,25.77,0.00,15.85,4.00
20240906,25.07,0.00,15.76,2.53
20240907,24.54,0.00,16.14,1.69
20240908,23.95,0.00,15.75,4.51
20240909,20.15,0.00,16.66,4.86
20240910,18.92,0.00,12.63,2.74
20240911,21.74,0.00,17.14,3.64
20240912,19.58,0.00,14.52,3.12
20240913,21.46,0.00,14.03,3.94
20240914,26.66,0.00,16.88,5.40
20240915,17.78,0.00,16.74,3.47
20240916,27.79,0.00,15.64,4.08
20240917,13.35,0.00,15.49,2.59
20240918,19.11,0.00,17.86,2.61
20240919,26.44,0.00,15.98,3.11
20240920,20.91,0.00,14.80,2.89
20240921,24.62,0.00,14.45,3.22
20240922,18.43,0.00,13.24,3.82
20241023,17.83,0.00,14.89,4.06
20241024,25.84,0.00,11.69,3.66
20241025,21.90,0.00,14.32,2.77
20241026,15.86,0.00,13.61,4.40
20241027,24.38,0.00,15.07,3.47
20241028,21.30,0.00,12.11,5.00
20241001,12.83,0.00,14.73,2.47
20241002,16.68,0.00,16.40,3.29
20241003,24.44,0.00,10.21,3.54
20241004,10.73,0.00,8.94,4.43
20241005,19.79,0.00,13.99,3.68
20241006,15.95,0.00,11.55,3.08
20241007,16.28,0.00,16.04,3.82
20241008,13.41,0.00,12.91,2.71
20241009,17.12,0.00,13.64,3.08
20241010,20.56,0.00,12.90,2.10
20241011,23.37,0.00,16.22,3.15
20241012,19.99,0.00,11.61,4.77
20241013,10.46,0.00,8.94,5.46
20241014,19.67,0.00,11.27,4.45
20241015,24.18,0.00,8.18,4.63
20241016,11.84,0.00,10.75,1.96
20241017,5.66,0.00,11.80,3.36
20241018,11.90,0.00,9.21,2.16
20241019,8.38,0.00,11.75,1.77
20241020,21.07,0.00,10.11,3.02
20241021,19.56,0.00,10.96,5.04
20241022,17.43,0.00,10.04,5.61
20241023,11.15,0.00,8.83,1.72
20241024,12.74,0.00,5.75,3.24
20241025,22.30,0.00,11.39,3.25
20241126,12.15,0.00,10.73,3.29
20241127,13.49,5.17,8.58,2.10
20241128,10.73,0.00,10.76,2.84
20241101,19.65,0.00,8.77,3.77
20241102,15.54,0.00,8.87,3.55
20241103,8.61,0.00,11.04,1.33
20241104,10.43,0.00,11.15,3.29
20241105,12.48,0.00,12.52,3.89
20241106,13.80,0.00,9.55,2.87
20241107,14.85,0.00,10.05,4.27
20241108,11.01,0.00,10.93,3.72
20241109,19.79,0.00,11.70,2.55
20241110,13.61,0.00,6.29,5.03
20241111,9.60,0.00,8.20,2.67
20241112,15.00,0.00,9.65,2.59
20241113,8.93,0.00,8.68,3.32
20241114,13.32,0.00,9.17,3.55
20241115,9.26,0.00,7.91,4.30
20241116,9.80,0.00,10.39,4.65
20241117,10.46,0.00,10.40,4.13
20241118,7.35,0.00,5.96,2.29
20241119,7.46,0.00,10.87,4.44
20241120,5.69,0.00,12.14,4.34
20241121,8.06,0.00,7.34,1.57
20241122,5.22,0.00,9.26,3.60
20241123,9.60,0.00,9.79,2.96
20241124,6.54,0.00,11.63,1.71
20241125,3.34,0.00,6.61,2.88
20241126,7.48,0.00,10.15,4.12
20241127,10.23,0.00,10.05,0.50
20241228,10.36,0.00,12.76,2.76
20241201,8.39,0.00,6.16,3.67
20241202,8.51,0.00,10.15,4.73
20241203,14.68,0.00,11.39,2.69
20241204,8.04,0.00,10.22,4.33
20241205,8.94,0.00,5.00,3.57
20241206,6.45,0.00,9.53,5.43
20241207,10.88,0.00,7.33,2.29
20241208,12.34,0.00,8.45,1.98
20241209,4.88,0.00,9.20,3.08
20241210,6.93,0.00,7.54,4.89
20241211,8.95,0.00,7.40,4.87
20241212,0.55,0.00,6.11,1.41
20241213,3.84,0.00,7.55,2.05
20241214,5.38,0.00,5.00,2.98
20241215,2.07,0.00,10.85,4.18
20241216,8.66,0.00,8.62,3.62
20241217,11.48,0.00,6.33,5.04
20241218,5.94,0.00,11.28,3.11
20241219,5.32,0.00,5.65,2.52
20241220,5.62,0.00,6.32,3.38
20241221,6.44,0.00,6.53,3.29
20241222,0.44,0.00,7.28,1.47
20241223,2.21,0.00,5.97,4.54
20241224,5.76,0.00,7.93,4.05
20241225,4.17,0.00,9.26,2.70
20241226,6.62,0.00,8.14,3.14
20241227,9.36,0.00,10.38,3.96
20241228,10.45,0.00,10.12,4.37
20241201,7.15,0.00,11.08,2.11
